"Congress","State","Party","Full.Name","born","died","Member.x","sess_1.x","sess_2.x","age","Member.y","Reason","Category_1","Category_2"
115,"CO","D","Michael F. Bennet",1964,NA,"Michael Bennet",2017,2018,43,NA,NA,NA,NA
115,"CO","D","Diana Degette",1957,NA,"Diana Degette",2017,2018,50,NA,NA,NA,NA
115,"CO","D","Ed Perlmutter",1953,NA,"Ed Perlmutter",2017,2018,54,NA,NA,NA,NA
115,"CO","D","Jared Polis",1975,NA,"Jared Polis",2017,2018,32,NA,NA,NA,NA
115,"CO","R","Kenneth Robert Buck",1959,NA,"Kenneth Buck",2017,2018,48,NA,NA,NA,NA
115,"CO","R","Mike Coffman",1955,NA,"Mike Coffman",2017,2018,52,NA,NA,NA,NA
115,"CO","R","Cory Gardner",1974,NA,"Cory Gardner",2017,2018,33,NA,NA,NA,NA
115,"CO","R","Doug Lamborn",1954,NA,"Doug Lamborn",2017,2018,53,NA,NA,NA,NA
115,"CO","R","Scott Tipton",1956,NA,"Scott Tipton",2017,2018,51,NA,NA,NA,NA
115,"CT","D","Richard Blumenthal",1946,NA,"Richard Blumenthal",2017,2018,61,NA,NA,NA,NA
115,"CT","D","Joe Courtney",1953,NA,"Joe Courtney",2017,2018,54,NA,NA,NA,NA
115,"CT","D","Rosa L. Delauro",1943,NA,"Rosa Delauro",2017,2018,64,NA,NA,NA,NA
115,"CT","D","Elizabeth Esty",1959,NA,"Elizabeth Esty",2017,2018,48,NA,NA,NA,NA
115,"CT","D","James A. Himes",1966,NA,"James Himes",2017,2018,41,NA,NA,NA,NA
115,"CT","D","John B. Larson",1948,NA,"John Larson",2017,2018,59,NA,NA,NA,NA
115,"CT","D","Christopher Murphy",1973,NA,"Christopher Murphy",2017,2018,34,NA,NA,NA,NA
115,"DE","D","Lisa Blunt Rochester",1962,NA,"Lisa Blunt Rochester",2017,2018,45,NA,NA,NA,NA
115,"DE","D","Thomas Richard Carper",1947,NA,"Thomas Carper",2017,2018,60,NA,NA,NA,NA
115,"DE","D","Christopher A. Coons",1963,NA,"Christopher Coons",2017,2018,44,NA,NA,NA,NA
115,"FL","D","Kathy Castor",1966,NA,"Kathy Castor",2017,2018,41,NA,NA,NA,NA
115,"FL","D","Charlie Joseph Jr. Crist",1956,NA,"Charlie Crist",2017,2018,51,NA,NA,NA,NA
115,"FL","D","Valdez Butler Demings",1957,NA,"Valdez Demings",2017,2018,50,NA,NA,NA,NA
115,"FL","D","Theodore E. (Ted) Deutch",1966,NA,"Ted Deutch",2017,2018,41,NA,NA,NA,NA
115,"FL","D","Lois Frankel",1948,NA,"Lois Frankel",2017,2018,59,NA,NA,NA,NA
115,"FL","D","Alcee Lamar Hastings",1936,NA,"Alcee Hastings",2017,2018,71,NA,NA,NA,NA
115,"FL","D","Alfred Jr. Lawson",1948,NA,"Alfred Lawson",2017,2018,59,NA,NA,NA,NA
115,"FL","D","Stephanie Murphy",1978,NA,"Stephanie Murphy",2017,2018,29,NA,NA,NA,NA
115,"FL","D","Clarence William (Bill) Nelson",1942,NA,"Bill Nelson",2017,2018,65,NA,NA,NA,NA
115,"FL","D","Darren Michael Soto",1978,NA,"Darren Soto",2017,2018,29,NA,NA,NA,NA
115,"FL","D","Debbie Wasserman Schultz",1966,NA,"Debbie Wasserman Schultz",2017,2018,41,NA,NA,NA,NA
115,"FL","D","Frederica Wilson",1942,NA,"Frederica Wilson",2017,2018,65,NA,NA,NA,NA
115,"FL","R","Gus Bilirakis",1963,NA,"Gus Bilirakis",2017,2018,44,NA,NA,NA,NA
115,"FL","R","Vernon G. Buchanan",1951,NA,"Vernon Buchanan",2017,2018,56,NA,NA,NA,NA
115,"FL","R","Carlos Curbelo",1980,NA,"Carlos Curbelo",2017,2018,27,NA,NA,NA,NA
115,"FL","R","Ron Desantis",1978,NA,"Ron Desantis",2017,2018,29,NA,NA,NA,NA
115,"FL","R","Mario Diaz-balart",1961,NA,"Mario Diaz-balart",2017,2018,46,NA,NA,NA,NA
115,"FL","R","Neal Patrick Dunn",1953,NA,"Neal Dunn",2017,2018,54,NA,NA,NA,NA
115,"FL","R","Matthew L. II Gaetz",1982,NA,"Matthew Gaetz",2017,2018,25,NA,NA,NA,NA
115,"FL","R","Brian Jeffery Mast",1980,NA,"Brian Mast",2017,2018,27,NA,NA,NA,NA
115,"FL","R","Bill Posey",1947,NA,"Bill Posey",2017,2018,60,NA,NA,NA,NA
115,"FL","R","Thomas J. Rooney",1970,NA,"Thomas Rooney",2017,2018,37,NA,NA,NA,NA
115,"FL","R","Francis Rooney",1953,NA,"Francis Rooney",2017,2018,54,NA,NA,NA,NA
115,"FL","R","Ileana Ros-lehtinen",1952,NA,"Ileana Ros-lehtinen",2017,2018,55,NA,NA,NA,NA
115,"FL","R","Dennis Ross",1959,NA,"Dennis Ross",2017,2018,48,NA,NA,NA,NA
115,"FL","R","Marco Rubio",1971,NA,"Marco Rubio",2017,2018,36,NA,NA,NA,NA
115,"FL","R","John Henry Rutherford",1952,NA,"John Rutherford",2017,2018,55,NA,NA,NA,NA
115,"FL","R","Daniel A. Webster",1949,NA,"Daniel Webster",2017,2018,58,NA,NA,NA,NA
115,"FL","R","Ted Yoho",1955,NA,"Ted Yoho",2017,2018,52,NA,NA,NA,NA
115,"GA","D","Sanford Dixon Bishop Jr.",1947,NA,"Sanford Bishop",2017,2018,60,NA,NA,NA,NA
115,"GA","D","Hank Johnson",1954,NA,"Hank Johnson",2017,2018,53,NA,NA,NA,NA
115,"GA","D","John R. Lewis",1940,NA,"John Lewis",2017,2018,67,NA,NA,NA,NA
115,"GA","D","David Scott",1945,NA,"David Scott",2017,2018,62,NA,NA,NA,NA
115,"GA","R","Rick W. Allen",1951,NA,"Rick Allen",2017,2018,56,NA,NA,NA,NA
115,"GA","R","Buddy Carter",1957,NA,"Buddy Carter",2017,2018,50,NA,NA,NA,NA
115,"GA","R","Doug Collins",1966,NA,"Doug Collins",2017,2018,41,NA,NA,NA,NA
115,"GA","R","Anderson Drew IV Ferguson",1967,NA,"Anderson Ferguson",2017,2018,40,NA,NA,NA,NA
115,"GA","R","Tom Graves",1970,NA,"Tom Graves",2017,2018,37,NA,NA,NA,NA
115,"GA","R","Karen Handel",1962,NA,"Karen Handel",2017,2018,45,NA,NA,NA,NA
115,"GA","R","Jody Brownlow Hice",1960,NA,"Jody Hice",2017,2018,47,NA,NA,NA,NA
115,"GA","R","Johnny Isakson",1944,NA,"Johnny Isakson",2017,2018,63,NA,NA,NA,NA
115,"GA","R","Barry D. Loudermilk",1963,NA,"Barry Loudermilk",2017,2018,44,NA,NA,NA,NA
115,"GA","R","David Alfred Perdue Jr.",1949,NA,"David Perdue",2017,2018,58,NA,NA,NA,NA
115,"GA","R","Tom Price",1954,NA,"Tom Price",2017,2018,53,"Tom Price","Appointed to Trump administration","C","NA"
115,"GA","R","Austin Scott",1969,NA,"Austin Scott",2017,2018,38,NA,NA,NA,NA
115,"GA","R","Rob Woodall",1970,NA,"Rob Woodall",2017,2018,37,NA,NA,NA,NA
115,"HI","D","Tulsi Gabbard",1981,NA,"Tulsi Gabbard",2017,2018,26,NA,NA,NA,NA
115,"HI","D","Colleen Hanabusa",1951,NA,"Colleen Hanabusa",2017,2018,56,NA,NA,NA,NA
115,"HI","D","Mazie Hirono",1947,NA,"Mazie Hirono",2017,2018,60,NA,NA,NA,NA
115,"HI","D","Brian Emanuel Schatz",1972,NA,"Brian Schatz",2017,2018,35,NA,NA,NA,NA
115,"IA","D","Dave Loebsack",1952,NA,"Dave Loebsack",2017,2018,55,NA,NA,NA,NA
115,"IA","R","Rod Blum",1955,NA,"Rod Blum",2017,2018,52,NA,NA,NA,NA
115,"IA","R","Joni Ernst",1970,NA,"Joni Ernst",2017,2018,37,NA,NA,NA,NA
115,"IA","R","Charles Ernest Grassley",1933,NA,"Charles Grassley",2017,2018,74,NA,NA,NA,NA
115,"IA","R","Steve King",1949,NA,"Steve King",2017,2018,58,NA,NA,NA,NA
115,"IA","R","David Young",1968,NA,"David Young",2017,2018,39,NA,NA,NA,NA
115,"ID","R","Michael Dean Crapo",1951,NA,"Michael Crapo",2017,2018,56,NA,NA,NA,NA
115,"ID","R","Raúl R. Labrador",1967,NA,"Raúl Labrador",2017,2018,40,NA,NA,NA,NA
115,"ID","R","James Risch",1943,NA,"James Risch",2017,2018,64,NA,NA,NA,NA
115,"ID","R","Michael K. Simpson",1950,NA,"Michael Simpson",2017,2018,57,NA,NA,NA,NA
115,"IL","D","Cheri Bustos",1961,NA,"Cheri Bustos",2017,2018,46,NA,NA,NA,NA
115,"IL","D","Danny K. Davis",1941,NA,"Danny Davis",2017,2018,66,NA,NA,NA,NA
115,"IL","D","Tammy Duckworth",1968,NA,"Tammy Duckworth",2017,2018,39,NA,NA,NA,NA
115,"IL","D","Richard Joseph Durbin",1944,NA,"Richard Durbin",2017,2018,63,NA,NA,NA,NA
115,"IL","D","Bill Foster",1955,NA,"Bill Foster",2017,2018,52,NA,NA,NA,NA
115,"IL","D","Luis V. Gutiérrez",1953,NA,"Luis Gutiérrez",2017,2018,54,NA,NA,NA,NA
115,"IL","D","Robin L. Kelly",1956,NA,"Robin Kelly",2017,2018,51,NA,NA,NA,NA
115,"IL","D","S. Raja Krishnamoorthi",1973,NA,"S. Krishnamoorthi",2017,2018,34,NA,NA,NA,NA
115,"IL","D","Daniel Lipinski",1966,NA,"Daniel Lipinski",2017,2018,41,NA,NA,NA,NA
115,"IL","D","Mike Quigley",1958,NA,"Mike Quigley",2017,2018,49,NA,NA,NA,NA
115,"IL","D","Bobby L. Rush",1946,NA,"Bobby Rush",2017,2018,61,NA,NA,NA,NA
115,"IL","D","Janice D. Schakowsky",1944,NA,"Janice Schakowsky",2017,2018,63,NA,NA,NA,NA
115,"IL","D","Brad Schneider",1961,NA,"Brad Schneider",2017,2018,46,NA,NA,NA,NA
115,"IL","R","Mike Bost",1960,NA,"Mike Bost",2017,2018,47,NA,NA,NA,NA
115,"IL","R","Rodney Davis",1970,NA,"Rodney Davis",2017,2018,37,NA,NA,NA,NA
115,"IL","R","Randy Hultgren",1966,NA,"Randy Hultgren",2017,2018,41,NA,NA,NA,NA
115,"IL","R","Adam Kinzinger",1978,NA,"Adam Kinzinger",2017,2018,29,NA,NA,NA,NA
115,"IL","R","Darin Lahood",1968,NA,"Darin Lahood",2017,2018,39,NA,NA,NA,NA
115,"IL","R","Peter Roskam",1961,NA,"Peter Roskam",2017,2018,46,NA,NA,NA,NA
115,"IL","R","John M. Shimkus",1958,NA,"John Shimkus",2017,2018,49,NA,NA,NA,NA
115,"IN","D","André Carson",1974,NA,"André Carson",2017,2018,33,NA,NA,NA,NA
115,"IN","D","Joe Donnelly",1955,NA,"Joe Donnelly",2017,2018,52,NA,NA,NA,NA
115,"IN","D","Peter Visclosky",1949,NA,"Peter Visclosky",2017,2018,58,NA,NA,NA,NA
115,"IN","R","James E. Banks",1979,NA,"James Banks",2017,2018,28,NA,NA,NA,NA
115,"IN","R","Susan Brooks",1960,NA,"Susan Brooks",2017,2018,47,NA,NA,NA,NA
115,"IN","R","Larry Bucshon",1962,NA,"Larry Bucshon",2017,2018,45,NA,NA,NA,NA
115,"IN","R","Joseph Albert III Hollingsworth",1983,NA,"Joseph Hollingsworth",2017,2018,24,NA,NA,NA,NA
115,"IN","R","Luke Messer",1969,NA,"Luke Messer",2017,2018,38,NA,NA,NA,NA
115,"IN","R","Todd Rokita",1970,NA,"Todd Rokita",2017,2018,37,NA,NA,NA,NA
115,"IN","R","Jackie Walorski",1963,NA,"Jackie Walorski",2017,2018,44,NA,NA,NA,NA
115,"IN","R","Todd Young",1972,NA,"Todd Young",2017,2018,35,NA,NA,NA,NA
115,"KS","R","Ron Estes",1956,NA,"Ron Estes",2017,2018,51,NA,NA,NA,NA
115,"KS","R","Lynn Jenkins",1963,NA,"Lynn Jenkins",2017,2018,44,NA,NA,NA,NA
115,"KS","R","Roger Wayne Marshall",1960,NA,"Roger Marshall",2017,2018,47,NA,NA,NA,NA
115,"KS","R","Jerry Moran",1954,NA,"Jerry Moran",2017,2018,53,NA,NA,NA,NA
115,"KS","R","Mike Pompeo",1963,NA,"Mike Pompeo",2017,2018,44,"Mike Pompeo","Appointed to Trump administration","C","NA"
115,"KS","R","Charles Patrick (Pat) Roberts",1936,NA,"Pat Roberts",2017,2018,71,NA,NA,NA,NA
115,"KS","R","Kevin Yoder",1976,NA,"Kevin Yoder",2017,2018,31,NA,NA,NA,NA
115,"KY","D","John Yarmuth",1947,NA,"John Yarmuth",2017,2018,60,NA,NA,NA,NA
115,"KY","R","Garland H. (Andy) IV Barr",1973,NA,"Andy Barr",2017,2018,34,NA,NA,NA,NA
115,"KY","R","James Comer",1972,NA,"James Comer",2017,2018,35,NA,NA,NA,NA
115,"KY","R","Brett Guthrie",1964,NA,"Brett Guthrie",2017,2018,43,NA,NA,NA,NA
115,"KY","R","Thomas Massie",1971,NA,"Thomas Massie",2017,2018,36,NA,NA,NA,NA
115,"KY","R","Addison Mitchell (Mitch) Mcconnell",1942,NA,"Mitch Mcconnell",2017,2018,65,NA,NA,NA,NA
115,"KY","R","Rand Paul",1963,NA,"Rand Paul",2017,2018,44,NA,NA,NA,NA
115,"KY","R","Harold Dallas (Hal) Rogers",1937,NA,"Hal Rogers",2017,2018,70,NA,NA,NA,NA
115,"LA","D","Cedric Richmond",1973,NA,"Cedric Richmond",2017,2018,34,NA,NA,NA,NA
115,"LA","R","Ralph Abraham",1954,NA,"Ralph Abraham",2017,2018,53,NA,NA,NA,NA
115,"LA","R","Bill Cassidy",1957,NA,"Bill Cassidy",2017,2018,50,NA,NA,NA,NA
115,"LA","R","Garret Graves",1972,NA,"Garret Graves",2017,2018,35,NA,NA,NA,NA
115,"LA","R","Clay Higgins",1961,NA,"Clay Higgins",2017,2018,46,NA,NA,NA,NA
115,"LA","R","Mike Johnson",1972,NA,"Mike Johnson",2017,2018,35,NA,NA,NA,NA
115,"LA","R","John Neely Kennedy",1951,NA,"John Kennedy",2017,2018,56,NA,NA,NA,NA
115,"LA","R","Steve Scalise",1965,NA,"Steve Scalise",2017,2018,42,NA,NA,NA,NA
115,"MA","D","Michael Everett Capuano",1952,NA,"Michael Capuano",2017,2018,55,NA,NA,NA,NA
115,"MA","D","Katherine M. Clark",1963,NA,"Katherine Clark",2017,2018,44,NA,NA,NA,NA
115,"MA","D","William R. Keating",1952,NA,"William Keating",2017,2018,55,NA,NA,NA,NA
115,"MA","D","Joseph P. III Kennedy",1980,NA,"Joseph Kennedy",2017,2018,27,NA,NA,NA,NA
115,"MA","D","Stephen F. Lynch",1955,NA,"Stephen Lynch",2017,2018,52,NA,NA,NA,NA
115,"MA","D","Edward John Markey",1946,NA,"Edward Markey",2017,2018,61,NA,NA,NA,NA
115,"MA","D","James P. Mcgovern",1959,NA,"James Mcgovern",2017,2018,48,NA,NA,NA,NA
115,"MA","D","Seth Moulton",1978,NA,"Seth Moulton",2017,2018,29,NA,NA,NA,NA
115,"MA","D","Richard Edmund Neal",1949,NA,"Richard Neal",2017,2018,58,NA,NA,NA,NA
115,"MA","D","Nicola S. (Niki) Tsongas",1946,NA,"Niki Tsongas",2017,2018,61,NA,NA,NA,NA
115,"MA","D","Elizabeth Warren",1949,NA,"Elizabeth Warren",2017,2018,58,NA,NA,NA,NA
115,"MD","D","Anthony Gregory Brown",1961,NA,"Anthony Brown",2017,2018,46,NA,NA,NA,NA
115,"MD","D","Benjamin Louis Cardin",1943,NA,"Benjamin Cardin",2017,2018,64,NA,NA,NA,NA
115,"MD","D","Elijah Eugene Cummings",1951,NA,"Elijah Cummings",2017,2018,56,NA,NA,NA,NA
115,"MD","D","John Delaney",1963,NA,"John Delaney",2017,2018,44,NA,NA,NA,NA
115,"MD","D","Steny Hamilton Hoyer",1939,NA,"Steny Hoyer",2017,2018,68,NA,NA,NA,NA
115,"MD","D","Jamie Ben Raskin",1962,NA,"Jamie Raskin",2017,2018,45,NA,NA,NA,NA
115,"MD","D","C. A. (Dutch) Ruppersberger",1946,NA,"Dutch Ruppersberger",2017,2018,61,NA,NA,NA,NA
115,"MD","D","John Sarbanes",1962,NA,"John Sarbanes",2017,2018,45,NA,NA,NA,NA
115,"MD","D","Christopher Van Hollen",1959,NA,"Christopher Van Hollen",2017,2018,48,NA,NA,NA,NA
115,"MD","R","Andy Harris",1957,NA,"Andy Harris",2017,2018,50,NA,NA,NA,NA
115,"ME","D","Chellie Pingree",1955,NA,"Chellie Pingree",2017,2018,52,NA,NA,NA,NA
115,"ME","I","Angus Stanley King Jr.",1944,NA,"Angus King",2017,2018,63,NA,NA,NA,NA
115,"ME","R","Susan Margaret Collins",1952,NA,"Susan Collins",2017,2018,55,NA,NA,NA,NA
115,"ME","R","Bruce Lee Poliquin",1953,NA,"Bruce Poliquin",2017,2018,54,NA,NA,NA,NA
115,"MI","D","John Conyers Jr.",1929,NA,"John Conyers",2017,2018,78,"John Conyers","Sexual harassment/inappropriate touching","X","NA"
115,"MI","D","Debbie Dingell",1953,NA,"Debbie Dingell",2017,2018,54,NA,NA,NA,NA
115,"MI","D","Dan Kildee",1958,NA,"Dan Kildee",2017,2018,49,NA,NA,NA,NA
115,"MI","D","Brenda L Lawrence",1954,NA,"Brenda Lawrence",2017,2018,53,NA,NA,NA,NA
115,"MI","D","Sander Martin Levin",1931,NA,"Sander Levin",2017,2018,76,NA,NA,NA,NA
115,"MI","D","Gary C. Peters",1958,NA,"Gary Peters",2017,2018,49,NA,NA,NA,NA
115,"MI","D","Deborah Ann Stabenow",1950,NA,"Deborah Stabenow",2017,2018,57,NA,NA,NA,NA
115,"MI","R","Justin Amash",1980,NA,"Justin Amash",2017,2018,27,NA,NA,NA,NA
115,"MI","R","John Bergman",1947,NA,"John Bergman",2017,2018,60,NA,NA,NA,NA
115,"MI","R","Michael Dean Bishop",1967,NA,"Michael Bishop",2017,2018,40,NA,NA,NA,NA
115,"MI","R","Bill Huizenga",1969,NA,"Bill Huizenga",2017,2018,38,NA,NA,NA,NA
115,"MI","R","Paul Mitchell",1961,NA,"Paul Mitchell",2017,2018,46,NA,NA,NA,NA
115,"MI","R","John Moolenaar",1961,NA,"John Moolenaar",2017,2018,46,NA,NA,NA,NA
115,"MI","R","David A. Trott",1960,NA,"David Trott",2017,2018,47,NA,NA,NA,NA
115,"MI","R","Frederick Stephen Upton",1953,NA,"Frederick Upton",2017,2018,54,NA,NA,NA,NA
115,"MI","R","Tim Walberg",1951,NA,"Tim Walberg",2017,2018,56,NA,NA,NA,NA
115,"MN","D","Keith Ellison",1963,NA,"Keith Ellison",2017,2018,44,NA,NA,NA,NA
115,"MN","D","Al Franken",1951,NA,"Al Franken",2017,2018,56,"Al Franken","Sexual harassment/groping/unwanted kissing","X","NA"
115,"MN","D","Amy Klobuchar",1960,NA,"Amy Klobuchar",2017,2018,47,NA,NA,NA,NA
115,"MN","D","Betty Mccollum",1954,NA,"Betty Mccollum",2017,2018,53,NA,NA,NA,NA
115,"MN","D","Richard Michael Nolan",1943,NA,"Richard Nolan",2017,2018,64,NA,NA,NA,NA
115,"MN","D","Collin Clark Peterson",1944,NA,"Collin Peterson",2017,2018,63,NA,NA,NA,NA
115,"MN","D","Tim Walz",1964,NA,"Tim Walz",2017,2018,43,NA,NA,NA,NA
115,"MN","R","Thomas Earl II Emmer",1961,NA,"Thomas Emmer",2017,2018,46,NA,NA,NA,NA
115,"MN","R","Jason Mark Lewis",1955,NA,"Jason Lewis",2017,2018,52,NA,NA,NA,NA
115,"MN","R","Erik Paulsen",1965,NA,"Erik Paulsen",2017,2018,42,NA,NA,NA,NA
115,"MO","D","William Lacy Clay Jr.",1956,NA,"William Clay",2017,2018,51,NA,NA,NA,NA
115,"MO","D","Emanuel Cleaver",1944,NA,"Emanuel Cleaver",2017,2018,63,NA,NA,NA,NA
115,"MO","D","Claire Mccaskill",1953,NA,"Claire Mccaskill",2017,2018,54,NA,NA,NA,NA
115,"MO","R","Roy Blunt",1950,NA,"Roy Blunt",2017,2018,57,NA,NA,NA,NA
115,"MO","R","Samuel Graves",1963,NA,"Samuel Graves",2017,2018,44,NA,NA,NA,NA
115,"MO","R","Vicky Hartzler",1960,NA,"Vicky Hartzler",2017,2018,47,NA,NA,NA,NA
115,"MO","R","Billy Long",1955,NA,"Billy Long",2017,2018,52,NA,NA,NA,NA
115,"MO","R","Blaine Luetkemeyer",1952,NA,"Blaine Luetkemeyer",2017,2018,55,NA,NA,NA,NA
115,"MO","R","Jason Smith",1980,NA,"Jason Smith",2017,2018,27,NA,NA,NA,NA
115,"MO","R","Ann Wagner",1962,NA,"Ann Wagner",2017,2018,45,NA,NA,NA,NA
115,"MS","D","Bennie Thompson",1948,NA,"Bennie Thompson",2017,2018,59,NA,NA,NA,NA
115,"MS","R","William Thad Cochran",1937,NA,"William Cochran",2017,2018,70,NA,NA,NA,NA
115,"MS","R","Gregg Harper",1956,NA,"Gregg Harper",2017,2018,51,NA,NA,NA,NA
115,"MS","R","Trent Kelly",1966,NA,"Trent Kelly",2017,2018,41,NA,NA,NA,NA
115,"MS","R","Steven Palazzo",1970,NA,"Steven Palazzo",2017,2018,37,NA,NA,NA,NA
115,"MS","R","Roger F. Wicker",1951,NA,"Roger Wicker",2017,2018,56,NA,NA,NA,NA
115,"MT","D","Jon Tester",1956,NA,"Jon Tester",2017,2018,51,NA,NA,NA,NA
115,"MT","R","Steve Daines",1962,NA,"Steve Daines",2017,2018,45,NA,NA,NA,NA
115,"MT","R","Greg Gianforte",1961,NA,"Greg Gianforte",2017,2018,46,NA,NA,NA,NA
115,"MT","R","Ryan Zinke",1961,NA,"Ryan Zinke",2017,2018,46,"Ryan Zinke","Appointed to Trump administration","C","NA"
115,"NC","D","Alma Adams",1946,NA,"Alma Adams",2017,2018,61,NA,NA,NA,NA
115,"NC","D","George Kenneth Butterfield",1947,NA,"George Butterfield",2017,2018,60,NA,NA,NA,NA
115,"NC","D","David Eugene Price",1940,NA,"David Price",2017,2018,67,NA,NA,NA,NA
115,"NC","R","Theodore Paul Budd",1971,NA,"Theodore Budd",2017,2018,36,NA,NA,NA,NA
115,"NC","R","Richard M. Burr",1955,NA,"Richard Burr",2017,2018,52,NA,NA,NA,NA
115,"NC","R","Virginia Ann Foxx",1943,NA,"Virginia Foxx",2017,2018,64,NA,NA,NA,NA
115,"NC","R","George E.B. Holding",1968,NA,"George Holding",2017,2018,39,NA,NA,NA,NA
115,"NC","R","Richard Hudson",1971,NA,"Richard Hudson",2017,2018,36,NA,NA,NA,NA
115,"NC","R","Walter Beaman Jones Jr.",1943,NA,"Walter Jones",2017,2018,64,NA,NA,NA,NA
115,"NC","R","Patrick T. Mchenry",1975,NA,"Patrick Mchenry",2017,2018,32,NA,NA,NA,NA
115,"NC","R","Mark Meadows",1959,NA,"Mark Meadows",2017,2018,48,NA,NA,NA,NA
115,"NC","R","Robert Pittenger",1948,NA,"Robert Pittenger",2017,2018,59,NA,NA,NA,NA
115,"NC","R","David Rouzer",1972,NA,"David Rouzer",2017,2018,35,NA,NA,NA,NA
115,"NC","R","Thomas Roland (Thom) Tillis",1960,NA,"Thom Tillis",2017,2018,47,NA,NA,NA,NA
115,"NC","R","Bradley Mark Walker",1969,NA,"Bradley Walker",2017,2018,38,NA,NA,NA,NA
115,"ND","D","Mary Kathryn (Heidi) Heitkamp",1955,NA,"Heidi Heitkamp",2017,2018,52,NA,NA,NA,NA
115,"ND","R","Kevin Cramer",1961,NA,"Kevin Cramer",2017,2018,46,NA,NA,NA,NA
115,"ND","R","John Hoeven",1957,NA,"John Hoeven",2017,2018,50,NA,NA,NA,NA
115,"NE","R","Donald J. Bacon",1963,NA,"Donald Bacon",2017,2018,44,NA,NA,NA,NA
115,"NE","R","Debra (Deb) Fischer",1951,NA,"Deb Fischer",2017,2018,56,NA,NA,NA,NA
115,"NE","R","Jeff Fortenberry",1960,NA,"Jeff Fortenberry",2017,2018,47,NA,NA,NA,NA
115,"NE","R","Benjamin Eric Sasse",1972,NA,"Benjamin Sasse",2017,2018,35,NA,NA,NA,NA
115,"NE","R","Adrian Smith",1970,NA,"Adrian Smith",2017,2018,37,NA,NA,NA,NA
115,"NH","D","Margaret (Maggie) Hassan",1958,NA,"Maggie Hassan",2017,2018,49,NA,NA,NA,NA
115,"NH","D","Ann McLane Kuster",1956,NA,"Ann Kuster",2017,2018,51,NA,NA,NA,NA
115,"NH","D","Jeanne Shaheen",1947,NA,"Jeanne Shaheen",2017,2018,60,NA,NA,NA,NA
115,"NH","D","Carol Shea-porter",1952,NA,"Carol Shea-porter",2017,2018,55,NA,NA,NA,NA
115,"NJ","D","Cory Anthony Booker",1969,NA,"Cory Booker",2017,2018,38,NA,NA,NA,NA
115,"NJ","D","Josh S. Gottheimer",1975,NA,"Josh Gottheimer",2017,2018,32,NA,NA,NA,NA
115,"NJ","D","Robert Menendez",1954,NA,"Robert Menendez",2017,2018,53,NA,NA,NA,NA
115,"NJ","D","Donald Norcross",1958,NA,"Donald Norcross",2017,2018,49,NA,NA,NA,NA
115,"NJ","D","Frank Pallone Jr.",1951,NA,"Frank Pallone",2017,2018,56,NA,NA,NA,NA
115,"NJ","D","William J. Pascrell Jr.",1937,NA,"William Pascrell",2017,2018,70,NA,NA,NA,NA
115,"NJ","D","Donald Payne Jr.",1958,NA,"Donald Payne",2017,2018,49,NA,NA,NA,NA
115,"NJ","D","Albio Sires",1951,NA,"Albio Sires",2017,2018,56,NA,NA,NA,NA
115,"NJ","D","Bonnie Watson Coleman",1945,NA,"Bonnie Watson Coleman",2017,2018,62,NA,NA,NA,NA
115,"NJ","R","Rodney P. Frelinghuysen",1946,NA,"Rodney Frelinghuysen",2017,2018,61,NA,NA,NA,NA
115,"NJ","R","Leonard Lance",1952,NA,"Leonard Lance",2017,2018,55,NA,NA,NA,NA
115,"NJ","R","Frank A. Lobiondo",1946,NA,"Frank Lobiondo",2017,2018,61,NA,NA,NA,NA
115,"NJ","R","Thomas Charles Macarthur",1960,NA,"Thomas Macarthur",2017,2018,47,NA,NA,NA,NA
115,"NJ","R","Christopher Henry Smith",1953,NA,"Christopher Smith",2017,2018,54,NA,NA,NA,NA
115,"NM","D","Martin Heinrich",1971,NA,"Martin Heinrich",2017,2018,36,NA,NA,NA,NA
115,"NM","D","Ben Ray Luján",1972,NA,"Ben Luján",2017,2018,35,NA,NA,NA,NA
115,"NM","D","Michelle Lujan Grisham",1959,NA,"Michelle Lujan Grisham",2017,2018,48,NA,NA,NA,NA
115,"NM","D","Thomas (Tom) Udall",1948,NA,"Tom Udall",2017,2018,59,NA,NA,NA,NA
115,"NM","R","Stevan Pearce",1947,NA,"Stevan Pearce",2017,2018,60,NA,NA,NA,NA
115,"NV","D","Catherine Marie Cortez Masto",1964,NA,"Catherine Cortez Masto",2017,2018,43,NA,NA,NA,NA
115,"NV","D","Ruben Jesus Kihuen",1980,NA,"Ruben Kihuen",2017,2018,27,NA,NA,NA,NA
115,"NV","D","Jacklyn Sheryl Rosen",1957,NA,"Jacklyn Rosen",2017,2018,50,NA,NA,NA,NA
115,"NV","D","Alice (Dina) Titus",1950,NA,"Dina Titus",2017,2018,57,NA,NA,NA,NA
115,"NV","R","Mark E. Amodei",1958,NA,"Mark Amodei",2017,2018,49,NA,NA,NA,NA
115,"NV","R","Dean Heller",1960,NA,"Dean Heller",2017,2018,47,NA,NA,NA,NA
115,"NY","D","Yvette Diane Clarke",1964,NA,"Yvette Clarke",2017,2018,43,NA,NA,NA,NA
115,"NY","D","Joseph Crowley",1962,NA,"Joseph Crowley",2017,2018,45,NA,NA,NA,NA
115,"NY","D","Eliot Lance Engel",1947,NA,"Eliot Engel",2017,2018,60,NA,NA,NA,NA
